horizon,target,model,uses_covariates,n_covariates,covariates,predictor_id,mean_crps,n_scores,n_predictions,skipped_origins,dir_precision_up,dir_recall_up,dir_f1_up,dir_accuracy,dir_roc_auc_prob_up,dir_n_eval
5,tsx_logret_5b,llmp_quantile_grid_tsx_ws_cov[gemini-3.5-flash],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[gemini-3.5-flash],0.010027872496783913,47,47,5,0.7837837837837838,0.8055555555555556,0.7945205479452054,0.6808510638297872,0.6654040404040404,47
5,tsx_logret_5b,llmp_quantile_grid_tsx_ws[claude-sonnet-5],False,0,—,llmp_quantile_grid_tsx_ws[claude-sonnet-5],0.010071758399767853,47,47,5,0.7666666666666667,0.6388888888888888,0.696969696969697,0.574468085106383,0.5492424242424242,47
5,tsx_logret_5b,llmp_quantile_grid_tsx_ws_cov[gpt-5.4],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[gpt-5.4],0.010082934520585238,47,47,5,0.7692307692307693,0.5555555555555556,0.6451612903225806,0.5319148936170213,0.5303030303030303,47
5,tsx_logret_5b,llmp_quantile_grid_tsx_ws_cov[gemini-3.1-flash-lite-preview],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[gemini-3.1-flash-lite-preview],0.010195398708011217,47,47,5,0.8157894736842105,0.8611111111111112,0.8378378378378378,0.7446808510638298,0.7297979797979798,47
5,tsx_logret_5b,llmp_quantile_grid_tsx_ws[gemini-3.1-flash-lite-preview],False,0,—,llmp_quantile_grid_tsx_ws[gemini-3.1-flash-lite-preview],0.01025608959090995,47,47,5,0.7352941176470589,0.6944444444444444,0.7142857142857143,0.574468085106383,0.4431818181818182,47
5,tsx_logret_5b,darts_kalman,False,0,—,darts_kalman,0.010299066161108117,47,47,5,0.7941176470588235,0.75,0.7714285714285715,0.6595744680851063,0.6338383838383838,47
5,tsx_logret_5b,darts_autoarima,False,0,—,darts_autoarima,0.010961202712234061,47,47,5,0.7586206896551724,0.6111111111111112,0.676923076923077,0.5531914893617021,0.45454545454545453,47
5,tsx_logret_5b,agent_predictor_tsx_analyst_news_claude-sonnet-4-6_continuous,False,0,—,agent_predictor_tsx_analyst_news_claude-sonnet-4-6_continuous,0.01172639354973923,39,39,5,0.7941176470588235,0.9310344827586207,0.8571428571428571,0.7692307692307693,0.6844827586206896,39
5,tsx_logret_5b,darts_ets,False,0,—,darts_ets,0.015270987034149532,47,47,5,0.8,0.7777777777777778,0.7887323943661971,0.6808510638297872,0.601010101010101,47
5,tsx_logret_5b,last_value_naive,False,0,—,last_value_naive,0.018132880405761994,47,47,5,0.7941176470588235,0.75,0.7714285714285715,0.6595744680851063,0.5568181818181819,47
5,tsx_logret_5b,llmp_quantile_grid_tsx_ws[gemini-3.5-flash],False,0,—,llmp_quantile_grid_tsx_ws[gemini-3.5-flash],inf,47,47,5,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.7446808510638298,0.6906565656565656,47
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws_cov[claude-sonnet-5],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[claude-sonnet-5],0.02035760749042333,51,51,1,0.9032258064516129,0.6666666666666666,0.7671232876712328,0.6666666666666666,0.7023809523809526,51
21,tsx_logret_21b,darts_lightgbm_cov,False,0,—,darts_lightgbm_cov,0.020567106906695238,48,48,1,0.825,0.8461538461538461,0.8354430379746836,0.7291666666666666,0.5356125356125356,48
21,tsx_logret_21b,darts_lightgbm,False,0,—,darts_lightgbm,0.020984445676595753,51,51,1,0.8085106382978723,0.9047619047619048,0.8539325842696629,0.7450980392156863,0.4523809523809524,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws[claude-sonnet-5],False,0,—,llmp_quantile_grid_tsx_ws[claude-sonnet-5],0.021127752247233893,51,51,1,0.7916666666666666,0.4523809523809524,0.5757575757575758,0.45098039215686275,0.537037037037037,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws_cov[gemini-3.5-flash],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[gemini-3.5-flash],0.02129222209187623,51,51,1,0.8571428571428571,0.7142857142857143,0.7792207792207793,0.6666666666666666,0.5582010582010583,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws[gemini-3.5-flash],False,0,—,llmp_quantile_grid_tsx_ws[gemini-3.5-flash],0.021668287089231124,51,51,1,0.868421052631579,0.7857142857142857,0.825,0.7254901960784313,0.6587301587301587,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws_cov[gpt-5.4],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[gpt-5.4],0.02275230511603606,51,51,1,0.8125,0.6190476190476191,0.7027027027027027,0.5686274509803921,0.5436507936507936,51
21,tsx_logret_21b,darts_autoarima,False,0,—,darts_autoarima,0.02309750327259178,51,51,1,0.7727272727272727,0.40476190476190477,0.53125,0.4117647058823529,0.34391534391534395,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws[claude-sonnet-4-6],False,0,—,llmp_quantile_grid_tsx_ws[claude-sonnet-4-6],0.023138175761206973,51,51,1,0.7804878048780488,0.7619047619047619,0.7710843373493976,0.6274509803921569,0.4312169312169313,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws[gpt-5.4],False,0,—,llmp_quantile_grid_tsx_ws[gpt-5.4],0.023285819061347655,51,51,1,0.9,0.42857142857142855,0.5806451612903226,0.49019607843137253,0.6706349206349206,51
21,tsx_logret_21b,darts_kalman,False,0,—,darts_kalman,0.023577799575654635,51,51,1,0.8205128205128205,0.7619047619047619,0.7901234567901234,0.6666666666666666,0.5952380952380952,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws_cov[claude-sonnet-4-6],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[claude-sonnet-4-6],0.023731771127554976,51,51,1,0.8055555555555556,0.6904761904761905,0.7435897435897436,0.6078431372549019,0.4973544973544973,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws_cov[gemini-3.1-flash-lite-preview],True,11,"tsx_vix_level_l1b, tsx_vix_log_ret_1b_l1b, tsx_wti_oil_log_ret_1b_l1b, tsx_gold_log_ret_1b_l1b, tsx_usdcad_log_ret_1b_l1b, tsx_sp500_log_ret_1b_l1b, tsx_us10y_level_l1b, tsx_boc_policy_rate_l1b, tsx_goc10y_level_l1b, tsx_ca_cpi_mom_logdiff_l1b, tsx_ca_unemployment_l1b",llmp_quantile_grid_tsx_ws_cov[gemini-3.1-flash-lite-preview],0.02668193136143026,51,51,1,0.8,0.5714285714285714,0.6666666666666666,0.5294117647058824,0.44047619047619047,51
21,tsx_logret_21b,llmp_quantile_grid_tsx_ws[gemini-3.1-flash-lite-preview],False,0,—,llmp_quantile_grid_tsx_ws[gemini-3.1-flash-lite-preview],0.0276527013327602,51,51,1,0.825,0.7857142857142857,0.8048780487804879,0.6862745098039216,0.49867724867724866,51
21,tsx_logret_21b,darts_ets,False,0,—,darts_ets,0.028196368096438496,51,51,1,0.8108108108108109,0.7142857142857143,0.759493670886076,0.6274509803921569,0.5502645502645502,51
21,tsx_logret_21b,last_value_naive,False,0,—,last_value_naive,0.03408801690614924,51,51,1,0.8157894736842105,0.7380952380952381,0.775,0.6470588235294118,0.4801587301587301,51
